,0,1,2,3,4
2018-12-16 18:52:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 18:57:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 19:02:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 19:07:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 19:12:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 19:17:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 19:22:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 19:27:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 19:32:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 19:37:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 19:42:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 19:47:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 19:52:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 19:57:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 20:02:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 20:07:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 20:12:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 20:17:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 20:22:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 20:27:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 20:32:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 20:37:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 20:42:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 20:47:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 20:52:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 20:57:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 21:02:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 21:07:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 21:12:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 21:17:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 21:22:00.026,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 21:27:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 21:32:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 21:37:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 21:42:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 21:47:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 21:52:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 21:57:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 22:02:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 22:07:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 22:12:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 22:17:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 22:22:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 22:27:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 22:32:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 22:37:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 22:42:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 22:47:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 22:52:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 22:57:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 23:02:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 23:07:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 23:12:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 23:17:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 23:22:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 23:27:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 23:32:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 23:37:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 23:42:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 23:47:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 23:52:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-16 23:57:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 00:02:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 00:07:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 00:12:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 00:17:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 00:22:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 00:27:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 00:32:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 00:37:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 00:42:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 00:47:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 00:52:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 00:57:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 01:02:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 01:07:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 01:12:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 01:17:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 01:22:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 01:27:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 01:32:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 01:37:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 01:42:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 01:47:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 01:52:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 01:57:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 02:02:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 02:07:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 02:12:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 02:17:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 02:22:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 02:27:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 02:32:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 02:37:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 02:42:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 02:47:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 02:52:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 02:57:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 03:02:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 03:07:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 03:12:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 03:17:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 03:22:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 03:27:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 03:32:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 03:37:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 03:42:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 03:47:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 03:52:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 03:57:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 04:02:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 04:07:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 04:12:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 04:17:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 04:22:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 04:27:00.026,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 04:32:00.026,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 04:37:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 04:42:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 04:47:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 04:52:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 04:57:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 05:02:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 05:07:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 05:12:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 05:17:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 05:22:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 05:27:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 05:32:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 05:37:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 05:42:00.026,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 05:47:00.026,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 05:52:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 05:57:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 06:02:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 06:07:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 06:12:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 06:17:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 06:22:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 06:27:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 06:32:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 06:37:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 06:42:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 06:47:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 06:52:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 06:57:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 07:02:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 07:07:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 07:12:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 07:17:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 07:22:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 07:27:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 07:32:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 07:37:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 07:42:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 07:47:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 07:52:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 07:57:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 08:02:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 08:07:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 08:12:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 08:17:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 08:22:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 08:27:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 08:32:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 08:37:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 08:42:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 08:47:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 08:52:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 08:57:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 09:02:00.633,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 09:07:00.157,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 09:12:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 09:17:00.026,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 09:22:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 09:27:00.044,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 09:32:00.018,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 09:37:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 09:42:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 09:47:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 09:52:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 09:57:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 10:02:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 10:07:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 10:12:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 10:17:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 10:22:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 10:27:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 10:32:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 10:37:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 10:42:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 10:47:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 10:52:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 10:57:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 11:02:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 11:07:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 11:12:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 11:17:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 11:22:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 11:27:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 11:32:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 11:37:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 11:42:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 11:47:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 11:52:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 11:57:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 12:02:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 12:07:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 12:12:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 12:17:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 12:22:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 12:27:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 12:32:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 12:37:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 12:42:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 12:47:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 12:52:00.026,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 12:57:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 13:02:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 13:07:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 13:12:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 13:17:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 13:22:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 13:27:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 13:32:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 13:37:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 13:42:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 13:47:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 13:52:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 13:57:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 14:02:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 14:07:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 14:12:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 14:17:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 14:22:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 14:27:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 14:32:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 14:37:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 14:42:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 14:47:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 14:52:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 14:57:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 15:02:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 15:07:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 15:12:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 15:17:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 15:22:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 15:27:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 15:32:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 15:37:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 15:42:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 15:47:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 15:52:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 15:57:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 16:02:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 16:07:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 16:12:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 16:17:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 16:22:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 16:27:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 16:32:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 16:37:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 16:42:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 16:47:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 16:52:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 16:57:00.017,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 17:02:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 17:07:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 17:12:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 17:17:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 17:22:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 17:27:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 17:32:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 17:37:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 17:42:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 17:47:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 17:52:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 17:57:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 18:02:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 18:07:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 18:12:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 18:17:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 18:22:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 18:27:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 18:32:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 18:37:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 18:42:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 18:47:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 18:52:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 18:57:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 19:02:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 19:07:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 19:12:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 19:17:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 19:22:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 19:27:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 19:33:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 19:38:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 19:43:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 19:48:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 19:53:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 19:58:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 20:03:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-17 20:08:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
